Name 	 Score 	 Formula 																										
generalized momentum 	0	 {\displaystyle \Phi _{\mathrm {e} ,\nu }={\frac {\mathrm {d} \Phi _{\mathrm {e} }}{\mathrm {d} \nu }}} 																										
generalized momentum 	0	 {\displaystyle I_{\mathrm {e} ,\nu }={\frac {\mathrm {d} I_{\mathrm {e} }}{\mathrm {d} \nu }}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Bg}}={\frac {c_{\mathrm {D} }\rho v^{2}}{lg\rho _{\mathrm {b} }}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Lg}}={\frac {l\Delta p}{\eta v}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Be}}_{1}={\frac {\Delta pl^{2}}{\eta \alpha }}} 																										
generalized momentum 	0	 {\displaystyle k'={\frac {q_{m}}{A}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Gz}}^{*}={\frac {vd}{D}}={\frac {d}{l}}{\mathit {Pe}}^{*}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Be}}^{*}={\frac {\Delta pl^{2}}{\eta D}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Ho}}_{2}={\frac {\rho v^{2}}{E}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Co}}_{1}={\mathit {Co}}\,{\mathit {Rm}}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {a}}={\frac {\mathrm {d} {\boldsymbol {v}}}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle \mathbf {F} ={\frac {\mathrm {d} \mathbf {p} }{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle {\vec {F}}=m{\vec {a}}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {v}}={\frac {\mathrm {d} {\boldsymbol {r}}}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle f={\frac {1}{T}}} 																										
generalized momentum 	0	 {\displaystyle P={\frac {\mathrm {d} E}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle T={\frac {1}{2}}mv^{2}} 																										
generalized momentum 	0	 {\displaystyle -\operatorname {\mathbf {grad} } V={\boldsymbol {E}}+{\frac {\partial {\boldsymbol {A}}}{\partial t}}} 																										
generalized momentum 	0	 {\displaystyle \Phi _{\mathrm {v} }={\frac {\mathrm {d} Q_{\mathrm {v} }}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Ma}}={\frac {v}{c}}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {\omega }}={\frac {\mathrm {d} \varphi }{\mathrm {d} t}}{\boldsymbol {u}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Re}}={\frac {vl}{\nu }}} 																										
generalized momentum 	0	 {\displaystyle {\text{age}}=t-t_{b}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {\alpha }}={\frac {\mathrm {d} {\boldsymbol {\omega }}}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Fr}}={\frac {v}{\sqrt {lg}}}} 																										
generalized momentum 	0	 {\displaystyle A=-{\frac {\mathrm {d} N}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {u}}={\frac {\partial {\boldsymbol {\delta }}}{\partial t}}} 																										
generalized momentum 	0	 {\displaystyle Q=\iiint \limits _{\mathrm {R} }w(\mathbf {x} )\mathrm {d} ^{3}\mathbf {x} } 																										
generalized momentum 	0	 {\displaystyle {\mathit {Bd}}={\frac {vl}{D}}} 																										
generalized momentum 	0	 {\displaystyle {\dot {\gamma }}={\frac {v}{d}}} 																										
generalized momentum 	0	 {\displaystyle \mathrm {D} ={\frac {PW}{T}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Sr}}={\frac {fl}{v}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Dn}}={\frac {2vr}{\nu }}{\sqrt {\frac {r}{R}}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Ro}}={\frac {v}{2l\omega _{\mathrm {E} }\sin {\varphi }}}} 																										
generalized momentum 	0	 {\displaystyle {\dot {V}}=V_{T}\times f} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Pr}}={\frac {\nu }{a}}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {I}}=\int _{t_{1}}^{t_{2}}{\boldsymbol {F}}\,\mathrm {d} t} 																										
generalized momentum 	0	 {\displaystyle S=\int \limits _{t_{1}}^{t_{2}}E\,\mathrm {d} t} 																										
generalized momentum 	0	 {\displaystyle p(\lambda )=\det(A-\lambda I)} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Ra}}={\frac {l^{3}g\alpha _{V}\Delta T}{\nu \alpha }}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Pe}}={\frac {vl}{\alpha }}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Fo}}={\frac {\alpha t}{l^{2}}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Le}}={\frac {a}{D}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {St}}={\frac {K}{\rho vc_{p}}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Gz}}={\frac {vd^{2}}{\alpha l}}} 																										
generalized momentum 	0	 {\displaystyle \Phi _{\mathrm {e} }={\frac {\mathrm {d} Q_{\mathrm {e} }}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle F(t)\propto e^{-t/\tau }} 																										
generalized momentum 	0	 {\displaystyle q_{m}=\iint \limits _{A}{\boldsymbol {j}}_{m}\cdot {\boldsymbol {e}}_{\mathrm {n} }\mathrm {d} A} 																										
generalized momentum 	0	 {\displaystyle \Lambda =\delta T} 																										
generalized momentum 	0	 {\displaystyle \gamma =\alpha +\mathrm {i} \beta } 																										
generalized momentum 	0	 {\displaystyle {\mathit {Stk}}={\frac {t_{\mathrm {r} }}{t_{\mathrm {a} }}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Hg}}=-{\frac {1}{\rho }}{\frac {\mathrm {d} p}{\mathrm {d} x}}{\frac {l^{3}}{\nu ^{2}}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Ca}}={\frac {p-p_{\mathrm {v} }}{\rho v^{2}/2}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Mg}}={\frac {l\Delta T}{\eta a}}{\frac {\mathrm {d} \gamma }{\mathrm {d} T}}} 																										
generalized momentum 	0	 {\displaystyle E=\int _{t_{1}}^{t_{2}}p^{2}\mathrm {d} t} 																										
generalized momentum 	0	 {\displaystyle P(t)=P_{0}e^{rt}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Ab}}=k{\sqrt {\frac {ld}{Dq_{\mathrm {V} }}}}} 																										
generalized momentum 	0	 {\displaystyle \operatorname {det} (A-\lambda I)=0} 																										
generalized momentum 	0	 {\displaystyle \Psi _{\mathrm {m} }=\int \limits _{\mathrm {C} }{\boldsymbol {A}}\cdot \mathrm {d} {\boldsymbol {r}}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {a}}={\frac {\partial {\boldsymbol {u}}}{\partial t}}} 																										
generalized momentum 	0	 {\displaystyle RI=0.5\cdot {\text{Retic Percentage}}\cdot {\frac {\text{Hematocrit}}{\text{Normal Hematocrit}}}} 																										
generalized momentum 	0	 {\displaystyle \gamma =\Delta x/d} 																										
generalized momentum 	0	 {\displaystyle q:pq=p+q} 																										
generalized momentum 	0	 {\displaystyle \Phi ={\frac {\mathrm {d} Q}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle \tau (n)=\sum _{d|n}1} 																										
generalized momentum 	0	 {\displaystyle \tau (n)\equiv \sigma _{0}(n)=\prod _{i=1}^{r}~(a_{i}+1)} 																										
generalized momentum 	0	 {\displaystyle P={\frac {1}{T}}\int \limits _{0}^{T}p\,\mathrm {d} t} 																										
generalized momentum 	0	 {\displaystyle \lambda =-{\frac {1}{N}}{\frac {\mathrm {d} N}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle Q_{\mathrm {e} }=\int _{\Delta t}\Phi _{\mathrm {e} }\mathrm {d} t} 																										
generalized momentum 	0	 {\displaystyle n={\frac {\mathrm {d} N}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle t_{d}-t_{b}} 																										
generalized momentum 	0	 {\displaystyle {\dot {D}}={\frac {\mathrm {d} D}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {H}}=\int _{t_{1}}^{t_{2}}{\boldsymbol {M}}\,\mathrm {d} t} 																										
generalized momentum 	0	 {\displaystyle {\dot {q}}_{i}={\frac {\mathrm {d} q_{i}}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle N={\frac {\varphi }{2\pi }}} 																										
generalized momentum 	0	 {\displaystyle V_{\mathrm {a} \mathrm {b} }=\int \limits _{{\boldsymbol {r}}_{\mathrm {a} }(\mathrm {C} )}^{{\boldsymbol {r}}_{\mathrm {b} }}\left({\boldsymbol {E}}+{\frac {\partial {\boldsymbol {A}}}{\partial t}}\right)\cdot \mathrm {d} {\boldsymbol {r}}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {J}}_{D}={\frac {\partial {\boldsymbol {D}}}{\partial t}}} 																										
generalized momentum 	0	 {\displaystyle W=\int \limits _{t_{1}}^{t_{2}}p\,\mathrm {d} t} 																										
generalized momentum 	0	 {\displaystyle \Phi _{\mathrm {p} }={\frac {\mathrm {d} N_{\mathrm {p} }}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle \mathbf {I} ={\frac {1}{t_{2}-t_{1}}}\int _{t_{1}}^{t_{2}}\mathbf {i} (t)\mathrm {d} t} 																										
generalized momentum 	0	 {\displaystyle L_{E}=10\lg {\frac {E}{E_{0}}}\mathrm {dB} } 																										
generalized momentum 	0	 {\displaystyle \rho =r^{2}} 																										
generalized momentum 	0	 {\displaystyle r'=10\lg {\rho }\,\mathrm {dB} =20\lg {r}\,\mathrm {dB} } 																										
generalized momentum 	0	 {\displaystyle q_{m}={\frac {\mathrm {d} m}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle K_{\mathrm {J} }={\frac {1}{\Phi _{0}}}} 																										
generalized momentum 	0	 {\displaystyle {\dot {N}}={\frac {\mathrm {d} N}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle {\dot {\Phi }}={\frac {\mathrm {d} \Phi }{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle {\dot {\Psi }}={\frac {\mathrm {d} \Psi }{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle -{\frac {\mathrm {d} n^{+}}{\mathrm {d} t}}=-{\frac {\mathrm {d} n^{-}}{\mathrm {d} t}}=\alpha \,n^{+}n^{-}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {J}}=-D\nabla {n}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {J}}=-D\nabla {\dot {\Phi }}} 																										
generalized momentum 	0	 {\displaystyle q=-{\frac {\mathrm {d} n}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle F:M\to N,\operatorname {rank} F=\dim M} 																										
generalized momentum 	0	 {\displaystyle F:M\to N,\operatorname {rank} F=\dim N} 																										
generalized momentum 	0	 {\displaystyle {\dot {H}}={\frac {\mathrm {d} H}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle {\dot {K}}={\frac {\mathrm {d} K}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle {\dot {X}}={\frac {\mathrm {d} X}{\mathrm {d} t}}} 																										
generalized momentum 	0	 {\displaystyle \omega (n)=\omega (p_{1}^{\alpha _{1}}p_{2}^{\alpha _{2}}\cdots p_{k}^{\alpha _{k}})=\sum _{p|n}1=k} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Fr}}^{*}={\frac {gl}{\alpha }}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Be}}_{1}={\frac {\Delta pl^{2}}{\eta \alpha }}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Fo}}^{*}={\frac {Dt}{l^{2}}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Nu}}^{*}={\frac {k'l}{\rho D}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Bi}}^{*}={\frac {kl}{D_{\mathrm {int} }}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Ro}}=\alpha \sigma \mu } 																										
generalized momentum 	0	 {\displaystyle \lambda =c/\nu } 																										
generalized momentum 	0	 {\displaystyle \rho =1/\sigma } 																										
generalized momentum 	0	 {\displaystyle n={\frac {c_{0}}{c}}} 																										
generalized momentum 	0	 {\displaystyle L=\Psi /I} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Re}}={\frac {vl}{\nu }}} 																										
generalized momentum 	0	 {\displaystyle \sigma =1/\lambda } 																										
generalized momentum 	0	 {\displaystyle \sigma =\nu /c} 																										
generalized momentum 	0	 {\displaystyle H=\sum p_{i}{\dot {q}}_{i}-L} 																										
generalized momentum 	0	 {\displaystyle {\frac {L}{h}}} 																										
generalized momentum 	0	 {\displaystyle G=\tau /\gamma } 																										
generalized momentum 	0	 {\displaystyle {\mbox{Anion Gap}}=[{\mbox{Na}}^{+}]-([{\mbox{Cl}}^{-}]+[{\mbox{HCO}}_{3}^{-}])} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Sc}}={\frac {\nu }{D}}} 																										
generalized momentum 	0	 {\displaystyle a_{0}={\frac {4\pi \varepsilon _{0}\hbar ^{2}}{m_{\mathrm {e} }e^{2}}}} 																										
generalized momentum 	0	 {\displaystyle \mu _{\mathrm {B} }={\frac {e\hbar }{2m_{\mathrm {e} }}}} 																										
generalized momentum 	0	 {\displaystyle R={\frac {\Delta T}{\dot {Q}}}} 																										
generalized momentum 	0	 {\displaystyle \varepsilon ={\frac {M}{M_{\mathrm {b} }}}} 																										
generalized momentum 	0	 {\displaystyle \dim V=|{\mathcal {B}}|} 																										
generalized momentum 	0	 {\displaystyle {\mathit {We}}={\frac {\rho v^{2}l}{\gamma }}} 																										
generalized momentum 	0	 {\displaystyle q={\frac {\rho v^{2}}{2}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Cy}}={\frac {\rho v^{2}}{K}}} 																										
generalized momentum 	0	 {\displaystyle {\frac {\partial S}{\partial t}}=-H} 																										
generalized momentum 	0	 {\displaystyle j={\frac {K}{c_{p}\rho v}}\left({\frac {c_{p}\eta }{\lambda }}\right)^{2/3}} 																										
generalized momentum 	0	 {\displaystyle f_{\mathrm {D} }={\frac {2\Delta p}{\rho v^{2}}}{\frac {d}{l}}} 																										
generalized momentum 	0	 {\displaystyle {\frac {100\cdot Hb}{Ht}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Eu}}={\frac {\Delta p}{\rho v^{2}}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Stw}}={\frac {B^{2}l\sigma }{v\rho }}} 																										
generalized momentum 	0	 {\displaystyle q={\frac {\dot {Q}}{A}}} 																										
generalized momentum 	0	 {\displaystyle \Delta =m_{\mathrm {a} }-A\,m_{\mathrm {u} }} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Ha}}=Bl{\sqrt {\frac {\sigma }{\eta }}}} 																										
generalized momentum 	0	 {\displaystyle F_{\mathrm {D} }={\frac {1}{2}}C_{\mathrm {D} }\rho v^{2}A} 																										
generalized momentum 	0	 {\displaystyle {\mathit {La}}={\frac {v}{\sqrt {\frac {R_{\mathrm {s} }T2\gamma }{\gamma +1}}}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Rm}}=vl\mu \sigma ={\frac {vl}{\nu _{\mathrm {m} }}}} 																										
generalized momentum 	0	 {\displaystyle {\frac {10\cdot Hb}{RBC}}} 																										
generalized momentum 	0	 {\displaystyle f_{\mathrm {n} }={\frac {2\tau }{\rho v^{2}}}} 																										
generalized momentum 	0	 {\displaystyle E=\sigma /\varepsilon } 																										
generalized momentum 	0	 {\displaystyle r_{\mathrm {e} }={\frac {e^{2}}{4\pi \varepsilon _{0}m_{\mathrm {e} }c_{0}^{2}}}} 																										
generalized momentum 	0	 {\displaystyle {\boldsymbol {J}}_{\mathrm {s} }=\rho _{A}{\boldsymbol {v}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Pr}}_{\mathrm {m} }=\nu \sigma \mu } 																										
generalized momentum 	0	 {\displaystyle {\mathit {Bl}}={\frac {v\rho l}{\eta \left(1-\varepsilon \right)}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Bm}}={\frac {\tau d}{\eta v}}} 																										
generalized momentum 	0	 {\displaystyle {\mathit {Cl}}={\frac {vl\rho }{\lambda \Delta T}}} 																										
generalized momentum 	0	 {\displaystyle Q={\frac {\left(Bl\right)^{2}\sigma }{\rho \nu }}} 																										
generalized momentum 	0	 {\displaystyle D(x)=\sum _{n\leq x}d(n)} 																										
generalized momentum 	0	 {\displaystyle FE_{Na}{=}100\times {\frac {\rm {sodium_{urinary}\times creatinine_{plasma}}}{\rm {sodium_{plasma}\times creatinine_{urinary}}}}} 																										
