Name 	Score	 Formula 	 Mode(new) 	 Mode(old) 	 Identifiers 
'newton''s second law of motion'	0	\sum\vec{a}(x_{i})=1\,\! (Abductive_reasoning.html)	8	3	'{''force'': [''a''], ''mass'': [''i'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\textstyle\sum_{n=0}^{\infty}a_{n} (Absolute_convergence.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\sum_{n=0}^{\infty}a_{n} (Series_(mathematics).html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\sum_{n=0}^{\infty}\|a_{n}\|<\infty. (Absolute_convergence.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\sum_{n=1}^{m}(a_{n}+|a_{n}|) (Absolute_convergence.html)	8	3	'{''force'': [''a''], ''mass'': [''m'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a_{n}=\tfrac{1}{n}e_{n}, (Absolute_convergence.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f_{a}([n,n+1))=a_{n} (Absolute_convergence.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\sum_{n=0}^{\infty}a_{n}. (Absolute_convergence.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a=(a_{1},a_{2},\dots,a_{n}) (Absolute_value.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	Fehler:509	8	3	'{''force'': [''a''], ''mass'': [''i'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	Fehler:509	8	3	'{''force'': [''a''], ''mass'': [''i'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	d(a,b)=0\iff a=b (Absolute_value.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	d(a,b)=d(b,a) (Absolute_value.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	v(ab)=v(a)v(b) (Absolute_value.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a(t)=\frac{1}{1+z} (Accelerating_universe.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	t_{0}=\int\limits_{0}^{1}\frac{da}{\dot{a}} (Accelerating_universe.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	v=v_{0}+at (Acceleration.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	|v|^{2}=|v_{0}|^{2}+2\,a\cdot s (Acceleration.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a=r\alpha. (Acceleration.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	x=a\times 10^{b} (Addition.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\frac{a}{c}+\frac{b}{c}=\frac{a+b}{c} (Addition.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\lim_{n}a_{n}+\lim_{n}b_{n}=\lim_{n}(a_{n}+b_{n}). (Addition.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\{\,a^{\prime}\,\}=M\{\,a\,\}\oplus\{\,v\,\}, (Affine_transformation.html)	8	3	'{''force'': [''a''], ''mass'': [''M'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f(n)=a_{n} (Alexandroff_extension.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f(\infty)=a (Alexandroff_extension.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	x^{2}+y^{2}-a=0 (Algebraic_geometry.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	x=a/b (Algebraic_number.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	(a\odot b)\odot c=a\odot(b\odot c) (Alpha_compositing.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	o=a\odot b (Alpha_compositing.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a(x(ay))=(axa)y (Alternative_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	((xa)y)a=x(aya) (Alternative_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	(ax)(ya)=a(xy)a (Alternative_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	t_{2}/t_{1}=(n_{2}/n_{1})^{a} (Analysis_of_algorithms.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	x=x_{0}+at\, (Analytic_geometry.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	I=\frac{b^{2}}{b^{2}+a^{2}}I_{0}. (Arago_spot.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	A=\frac{\Delta\sqrt{\Delta}}{6a^{2}},\qquad a\neq 0. (Area.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	g_{n+1}=\sqrt{g_{n}\cdot a_{n}}\geqslant\sqrt{g_{n}\cdot g_{n}}=g_{n} (Arithmetic–geometric_mean.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a_{n}=\frac{g_{n+1}^{2}}{g_{n}} (Arithmetic–geometric_mean.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\textstyle f(x)=a (Artificial_neural_network.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a_{n}=a_{n+1}=a_{n+2}=\cdots. (Ascending_chain_condition.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a=b=(m-1) (Atbash.html)	8	3	'{''force'': [''a''], ''mass'': [''m'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	(a_{1},\ldots,a_{n})=((a_{1},\ldots,a_{n-1}),a_{n}).\! (Axiom_of_pairing.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	'\rho(a,a+\pi)=1 (Bell''s_theorem.html)'	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	't=\frac{a}{b}\leq 1 (Bernoulli''s_inequality.html)'	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	N!=a_{1}\prod_{k=2}^{\text{length}(N)}a_{k}!. (Bernoulli_number.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\omega_{a}=\pm\infty (Bilinear_transform.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	r_{1}=a\cdot{m_{2}\over m_{1}+m_{2}}={a\over 1+m_{1}/m_{2}} (Binary_star.html)	8	3	'{''force'': [''a''], ''mass'': [''m'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\mu([a,b])=b-a (Borel_measure.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	x=a_{0}+\cfrac{1}{a_{1}+\cfrac{1}{a_{2}+\cfrac{1}{a_{3}+\cfrac{1}{\ddots\,}}}} (Borel_set.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\kappa=\frac{a}{s^{2}+a^{2}}.\, (Catenary.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	y=\sqrt{a^{2}+s^{2}},\ y^{2}=a^{2}+s^{2}.\, (Catenary.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	x_{0}(at)=ax_{0}(t), (Cauchy_distribution.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\gamma(at)=|a|\gamma(t), (Cauchy_distribution.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f(a_{q})=a_{0} (Collatz_conjecture.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\mathrm{Carbon:}\ a+b=3 (Combustion.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f(\bigwedge A)=\bigwedge\{f(a)\mid a\in A\} (Complete_lattice.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f(\bigvee A)=\bigvee\{f(a)\mid a\in A\} (Complete_lattice.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\gamma=\sqrt{\frac{a+\sqrt{a^{2}+b^{2}}}{2}} (Complex_number.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\delta=\operatorname{sgn}(b)\sqrt{\frac{-a+\sqrt{a^{2}+b^{2}}}{2}}, (Complex_number.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\sqrt{a^{2}+b^{2}}=\sqrt{z\bar{z}} (Complex_number.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\ln(a^{b})=b\ln(a) (Complex_number.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\,a^{bc}=(a^{b})^{c}. (Complex_number.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\scriptstyle r=\sqrt{a^{2}+b^{2}} (Complex_number.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a(y)=j_{y}(y) (Conservation_law.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\delta(q_{0},a,a)=(q_{0},aa) (Context-free_language.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	x=a(t) (Continuum_mechanics.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a(f*g)=(af)*g\, (Convolution.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\gcd(a,b)=1\; (Coprime_integers.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	A=\{a\in\mathbb{Q}:a^{2}<2\text{ or }a<0\}, (Dedekind_cut.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	P_{i}=|a_{i}\rang\lang a_{i}| (Density_matrix.html)	8	3	'{''force'': [''a''], ''mass'': [''P'', ''i'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f^{\prime}(a)=\lim_{h\to 0}\frac{f(a+h)-f(a)}{h}. (Derivative.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\lim_{h\to 0}\frac{f(a+h)-f(a)-f^{\prime}(a)\cdot h}{h}=0, (Derivative.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f′(a)=2a (Derivative.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f_{a}(y)=a^{2}+ay+y^{2}.\, (Derivative.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f_{a}^{\prime}(y)=a+2y.\, (Derivative.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\lim_{h\to 0}\frac{f(a+h)-f(a)-f^{\prime}(a)h}{h}=0. (Derivative.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\lim_{h\to 0}\frac{|f(a+h)-f(a)-f^{\prime}(a)h|}{|h|}=0 (Derivative.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	(g^{a})^{b}=g^{ab} (Diffie–Hellman_key_exchange.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	(g^{c})^{a}=g^{ca} (Diffie–Hellman_key_exchange.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a+b+c=1 (Dimensional_analysis.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a+b+2c=0 (Dimensional_analysis.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\gamma=\frac{{a}}{{x}} (Dimensionless_quantity.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a^{2}+b^{2}=c^{2}\, (Diophantine_equation.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\delta_{a}[\phi]=\phi(a) (Dirac_delta_function.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	x_{1}=x_{2}=-\frac{b}{2a} (Discriminant.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	ac-(b/2)^{2}=ac-b^{2}/4 (Discriminant.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	b=c,\quad a/b=c,\quad\text{or}\quad\frac{a}{b}=c. (Division_(mathematics).html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\frac{a+b}{c}=(a+b)\div c=\frac{a}{c}+\frac{b}{c} (Division_(mathematics).html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	(a+b)\times c=a\times c+b\times c (Division_(mathematics).html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\frac{a}{b+c}=a\div(b+c)\neq\frac{a}{b}+\frac{a}{c} (Division_(mathematics).html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	ab=ac (Division_(mathematics).html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	ba=ca (Division_(mathematics).html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	c^{2}=a^{2}+b^{2} (History_of_geometry.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a+c=b+c (Elementary_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f(a)=f(b) (Elementary_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	p=b/a (Elementary_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	q=c/a (Elementary_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a^{x}=b (Elementary_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	X=a^{b}.\, (Elementary_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f=\sqrt{a^{2}-b^{2}}. (Ellipse.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	h=(a-b)^{2}/(a+b)^{2} (Ellipse.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\Delta=-16(4a^{3}+27b^{2}) (Elliptic_curve.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	y^{2}+a_{1}xy+a_{3}y=x^{3}+a_{2}x^{2}+a_{4}x+a_{6} (Elliptic_curve.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\lim_{n\to\infty}\left|a_{n}\right|^{\frac{1}{n}}=0 (Entire_function.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	P_{n}=P_{a}(\sqrt[12]{2})^{(n-a)} (Equal_temperament.html)	8	3	'{''force'': [''a''], ''mass'': [''P'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	[a]=\{x\in X\mid a\sim x\} (Equivalence_class.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	[a]=\{b\in X\mid a\sim b\} (Equivalence_relation.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	[a]=\{a\},~{}~{}~{}~{}[b]=[c]=\{b,c\} (Equivalence_relation.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	[a]:=\{x\in X\mid a\sim x\} (Equivalence_relation.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	{\mathbf{a}}=a_{1}{\mathbf{e}}_{1}+a_{2}{\mathbf{e}}_{2}+a_{3}{\mathbf{e}}_{3}. (Euclidean_vector.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	{\mathbf{a}}=a_{1}{\mathbf{e}}_{1}+a_{2}{\mathbf{e}}_{2}+a_{3}{\mathbf{e}}_{3} (Euclidean_vector.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	'a=e^{\ln(a)} (Euler''s_formula.html)'	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	'e^{a}e^{b}=e^{a+b} (Euler''s_formula.html)'	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	'(e^{a})^{k}=e^{ak}\ , (Euler''s_formula.html)'	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	'a_{1}^{k}+a_{2}^{k}=b^{k} (Euler''s_sum_of_powers_conjecture.html)'	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	'x_{1}=1-(a-3b)(a^{2}+3b^{2}),x_{2}=(a+3b)(a^{2}+3b^{2})-1 (Euler''s_sum_of_powers_conjecture.html)'	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	'x_{3}=(a+3b)-(a^{2}+3b^{2})^{2},x_{4}=(a^{2}+3b^{2})^{2}-(a-3b) (Euler''s_sum_of_powers_conjecture.html)'	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a^{b^{c}}=a^{(b^{c})}.\, (Factorial.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\displaystyle a_{n}=F_{2n-1} (Fibonacci_number.html)	8	3	'{''force'': [''a'', ''F''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\scriptstyle{\vec{F}=m\vec{a}} (Force.html)	8	3	'{''force'': [''a'', ''F''], ''mass'': [''m'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\vec{F}=m\vec{a}. (Force.html)	8	3	'{''force'': [''a'', ''F''], ''mass'': [''m'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	2	F=ma (Statistical_physics.html)	8	3	'{''force'': [''a'', ''F''], ''mass'': [''m'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	f^{-1}=\sum_{n\geq 0}a^{-n-1}(a-f)^{n}. (Formal_power_series.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\lim_{n\rightarrow+\infty}a_{n}=0 (Fourier_series.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\textstyle\cos(ax)= (Fourier_transform.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\textstyle\sin(ax)= (Fourier_transform.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\scriptstyle a:=(\ a_{0},\ a_{1},...,\ a_{n-1}) (Fundamental_theorem_of_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a^{2}=g(a,a)\in\mathbb{R} (Geometric_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a\cdot b:=\frac{1}{2}(ab+ba)=\frac{1}{2}((a+b)^{2}-a^{2}-b^{2})=g(a,b), (Geometric_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\langle ab\rangle_{i}=0\, (Geometric_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''i'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	aB=a\;\big\lrcorner\;B+a\wedge B (Geometric_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\mathcal{P}_{b}(a)=(a\cdot b^{-1})b (Geometric_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\bigwedge_{i=1}^{n}a_{i} (Geometric_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''i'', ''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	R=ab (Geometric_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	RR^{\dagger}=abba=ab^{2}a=a^{2}b^{2}=R^{\dagger}R (Geometric_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	a\times b=-I(a\wedge b)\,. (Geometric_algebra.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\frac{a+b}{a}=\frac{a}{b}\equiv\varphi (Golden_ratio.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\frac{a+b}{a}=\frac{a}{b}\ \stackrel{\text{def}}{=}\ \varphi, (Golden_ratio.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\frac{a+b}{a}=\frac{a}{b}=\varphi. (Golden_ratio.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\frac{a+b}{a}=1+\frac{b}{a}=1+\frac{1}{\varphi}. (Golden_ratio.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	x^{2}=ax+b (Golden_ratio.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\nabla(fg)(a)=f(a)\nabla g(a)+g(a)\nabla f(a). (Gradient.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
'newton''s second law of motion'	0	\nabla(h\circ f)(a)=h^{\prime}(f(a))\nabla f(a). (Gradient.html)	8	3	'{''force'': [''a''], ''mass'': [''a''], ''acceleration'': [''a'']}'
